Mean_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0
-50.275748,3.4915,0.846221,1.549626,-0.096473,-0.024056,0.443564,-0.013127,0.19134,0.210354,0.328331,-0.098579,0.090599,2.39164,0.966773,0.788578,0.807259,0.613434,0.546305,0.523296,0.564054,0.471817,0.433723,0.421989,0.426347,0.384641,1.763272,0.915806,0.68263,0.808986,0.536628,0.489523,0.346232,0.49044,0.389018,0.356069,0.329331,0.29599,0.229669,1.291949,0.412174,0.323462,0.31238,0.232961,0.134799,0.137744,0.191949,0.124019,0.10579,0.099375,0.104416,0.094421
-50.095789,3.363015,0.992935,1.526771,0.208153,0.650884,0.129413,0.693994,-0.074474,0.063963,0.050826,-0.162154,-0.318997,2.007405,0.975406,0.774124,0.663413,0.612295,0.504423,0.557219,0.483026,0.479702,0.454238,0.432335,0.441939,0.475728,2.75651,0.943282,0.771948,0.641337,0.569203,0.405525,0.461826,0.367279,0.41832,0.376739,0.292787,0.468703,0.554961,0.911421,0.383439,0.252023,0.242782,0.203778,0.128985,0.164833,0.145662,0.128492,0.109899,0.112741,0.115053,0.132625
-51.64863,3.391276,0.934397,0.35678,0.617356,0.342319,0.12547,0.25251,0.194664,0.209476,0.25641,0.297082,0.329089,3.784425,1.526822,1.275177,0.984364,0.808326,0.633124,0.70594,0.596271,0.51116,0.531999,0.461647,0.439777,0.419195,1.517746,0.77048,0.605028,0.544665,0.387053,0.261051,0.323475,0.266689,0.214007,0.213837,0.152694,0.155396,0.17729,0.768854,0.482002,0.316958,0.266399,0.216955,0.166362,0.177363,0.129684,0.116963,0.131891,0.083355,0.081226,0.080781
-53.083849,6.351029,0.99667,1.470215,-0.04723,1.029772,-1.040226,0.111379,-0.17789,0.308769,0.028664,-0.12759,-0.030448,2.62305,1.045655,0.730938,0.446377,0.433822,0.489919,0.446858,0.405792,0.411071,0.41899,0.424753,0.423681,0.420002,4.231137,1.373156,0.695244,0.367091,0.417596,0.643953,0.511848,0.317191,0.318337,0.333365,0.339304,0.289726,0.429406,1.31449,0.527593,0.290011,0.113008,0.13518,0.193471,0.149334,0.11575,0.192253,0.166636,0.174294,0.15669,0.20185
-48.735208,4.554325,-1.164624,1.696731,0.081271,0.262083,0.083083,-0.066273,0.337537,0.373968,0.069591,-0.119182,0.047605,0.978604,0.734351,0.644699,0.562041,0.471582,0.43609,0.432615,0.419236,0.417512,0.425543,0.400046,0.390401,0.347197,1.250113,0.808263,0.61462,0.701156,0.366032,0.277929,0.327777,0.341791,0.291522,0.280994,0.266741,0.274894,0.223776,0.325391,0.294413,0.205934,0.183765,0.106378,0.092752,0.098138,0.103862,0.088752,0.086961,0.08178,0.071483,0.066862
-47.24765,3.316979,0.04417,0.351253,-0.030837,0.207005,-0.119496,0.331235,0.340804,0.039284,0.135416,-0.094021,0.06343,2.6915,1.117855,0.759577,0.736124,0.633483,0.543322,0.57535,0.435056,0.458384,0.466061,0.458427,0.456736,0.473243,2.728393,0.857139,0.774684,0.756167,0.420141,0.372513,0.409494,0.253483,0.331026,0.284898,0.32738,0.319481,0.465005,0.923481,0.3811,0.243192,0.244259,0.226779,0.14504,0.168994,0.104289,0.0946,0.111029,0.129511,0.113408,0.140067
-50.611868,3.355933,-0.031028,1.132992,0.100306,0.207715,0.022759,-0.006477,-0.140206,0.03484,-0.013709,0.191469,-0.017197,3.252941,1.885353,0.905322,0.823115,0.602726,0.629855,0.568419,0.571015,0.534071,0.548172,0.466794,0.465005,0.409592,1.86926,0.830785,0.452674,0.510092,0.324519,0.260476,0.236296,0.323693,0.354184,0.341321,0.238517,0.221921,0.271533,0.781454,0.404131,0.236155,0.265161,0.191918,0.147011,0.108028,0.115333,0.110336,0.124604,0.096128,0.09417,0.079395
-50.688918,2.463412,-0.128579,1.324007,-0.383663,0.039266,-0.555614,-0.443068,-0.383277,0.391293,-0.072561,0.118459,-0.215943,1.68802,0.921706,0.585211,0.459848,0.420265,0.425489,0.471816,0.42793,0.449549,0.42183,0.405132,0.426371,0.416917,2.359671,0.968464,0.650299,0.44047,0.355351,0.348808,0.430145,0.340623,0.5562,0.479895,0.352945,0.374864,0.319747,0.76475,0.409914,0.184081,0.13309,0.117551,0.11766,0.153059,0.125472,0.168779,0.136192,0.12477,0.135066,0.146605
-43.137237,1.511399,-0.024453,1.310302,0.565819,0.280333,0.433564,0.449019,-0.08279,0.318573,0.406686,0.33055,0.022175,1.135682,0.646402,0.69321,0.523073,0.47471,0.460996,0.460452,0.439283,0.441904,0.424547,0.400343,0.399703,0.393509,1.734249,0.561261,0.681492,0.677642,0.342531,0.29317,0.203809,0.320402,0.253546,0.29441,0.194525,0.231543,0.190893,1.094844,0.261224,0.264415,0.178385,0.108,0.102263,0.102309,0.097193,0.107311,0.108295,0.081648,0.088897,0.083834
-50.111751,2.894388,2.109657,1.672678,0.631514,0.577881,0.485146,-0.219294,0.174035,0.103533,0.368689,0.680847,-0.050238,2.888989,1.738554,0.85006,0.946153,0.623948,0.547975,0.575566,0.531942,0.505975,0.500744,0.56982,0.510039,0.427876,1.806004,0.976289,0.442329,0.428566,0.336984,0.259106,0.230921,0.297055,0.234259,0.232275,0.215482,0.233654,0.183997,0.896799,0.568724,0.279026,0.317127,0.18403,0.127503,0.157907,0.133131,0.106386,0.108927,0.143681,0.107857,0.091162
-49.855138,3.327906,-0.121973,1.890423,-0.379653,0.157238,0.25266,-0.101034,-0.005575,-0.290985,0.30595,-0.13244,0.0791,4.300844,1.731341,1.436666,1.29597,1.056592,0.773967,0.79462,0.730621,0.613575,0.618552,0.55873,0.555606,0.524911,3.756937,0.962698,0.78974,0.938205,0.448376,0.382029,0.41628,0.314301,0.286652,0.267211,0.244003,0.290925,0.22171,1.816053,0.562872,0.446182,0.416425,0.27331,0.190696,0.208991,0.200399,0.134829,0.155056,0.136304,0.134368,0.129853
-55.357399,5.033849,-0.339159,1.53844,0.169908,0.635824,-0.099054,-0.020255,0.265221,0.638052,-0.005074,-0.012383,0.111254,1.328671,0.815059,0.59697,0.543617,0.518279,0.472335,0.485714,0.458629,0.417268,0.406418,0.43746,0.404285,0.404567,4.632828,1.946715,1.038252,0.680454,0.604304,0.360208,0.368776,0.36532,0.352583,0.372478,0.336038,0.316584,0.326057,1.262859,0.396466,0.235967,0.158575,0.141226,0.135842,0.145119,0.116,0.097994,0.102935,0.108639,0.105507,0.104959
-48.003865,3.46247,-0.532529,0.194016,0.249564,0.491319,-0.194193,0.247119,0.215025,-0.149931,-0.162032,0.053065,0.066572,2.235794,0.905309,0.684878,0.638342,0.550885,0.508522,0.496476,0.46516,0.432997,0.432042,0.43987,0.40118,0.403852,4.328171,1.11585,0.717505,0.524593,0.484846,0.446235,0.543988,0.374708,0.300703,0.314641,0.36386,0.295744,0.205066,2.466381,0.476427,0.342539,0.219466,0.215193,0.153745,0.184089,0.146592,0.134538,0.110211,0.113733,0.101943,0.090167
-49.170225,4.720138,-2.029745,1.183891,0.375999,0.280377,-0.066806,0.290489,0.407295,0.144844,0.194977,0.007116,0.150549,3.037336,1.326482,0.853016,0.710434,0.587789,0.521362,0.482303,0.433338,0.410083,0.399213,0.410892,0.363842,0.367314,4.058936,1.163501,0.575888,0.891973,0.674201,0.493669,0.381422,0.237077,0.236187,0.242857,0.250763,0.19939,0.209568,1.464924,0.59015,0.344529,0.242604,0.161087,0.16276,0.139014,0.090268,0.092422,0.09815,0.099606,0.088921,0.081224
-47.918086,5.740622,-0.128714,0.823556,-0.63163,0.545642,0.006926,-0.149433,-0.038211,0.10888,-0.09732,-0.171481,0.051771,1.593631,0.932121,0.703851,0.704945,0.693791,0.52722,0.538536,0.474707,0.50764,0.447017,0.443915,0.430192,0.408657,2.297069,0.923055,0.655647,0.762687,0.707095,0.51945,0.454421,0.329264,0.4958,0.302466,0.297813,0.311544,0.310323,0.637929,0.299787,0.209918,0.28397,0.265771,0.191268,0.164915,0.142927,0.161291,0.120342,0.124939,0.092455,0.107599
-47.706307,3.119508,1.43668,1.141279,-0.680567,0.291572,-0.520833,0.225933,0.070923,0.306117,-0.121812,-0.028864,-0.009021,1.376968,0.666377,0.543995,0.545475,0.570123,0.521998,0.510846,0.465379,0.457824,0.467316,0.535833,0.448309,0.474641,0.808006,0.474554,0.382736,0.380161,0.365499,0.347791,0.261379,0.293239,0.284002,0.328811,0.54493,0.297475,0.342409,0.441115,0.199221,0.120472,0.116795,0.151406,0.11307,0.098002,0.090255,0.091905,0.098225,0.159454,0.109976,0.130201
-48.415708,3.043114,0.059449,1.517002,0.811982,0.313514,0.330437,-0.054077,0.099271,0.15404,0.229092,0.019323,-0.04651,3.574199,1.378864,0.840886,0.752118,0.551136,0.573066,0.447962,0.43536,0.503723,0.492866,0.411285,0.437698,0.483958,3.444035,1.116519,0.580337,0.723126,0.506369,0.364264,0.300497,0.272425,0.362288,0.336469,0.236138,0.252484,0.32564,1.473129,0.429458,0.22245,0.322739,0.167022,0.13093,0.119414,0.102797,0.131051,0.132396,0.097839,0.105527,0.168503
-44.86608,3.876283,-0.502251,0.715162,-0.187874,0.564017,0.018507,-0.157949,0.266708,-0.085887,0.052379,-0.20597,-0.182842,1.342752,0.868257,0.765534,0.632874,0.618753,0.511601,0.476626,0.492448,0.449538,0.446192,0.433845,0.438695,0.43612,1.369185,0.877224,0.726034,0.450325,0.567047,0.454394,0.364294,0.390884,0.314037,0.283672,0.232913,0.33189,0.277773,0.568367,0.273486,0.269961,0.236824,0.171929,0.12197,0.114863,0.130767,0.115114,0.099434,0.10718,0.099362,0.118753
-50.962559,8.166726,-1.149952,0.887378,-0.089468,0.119568,-0.09495,0.075512,-0.124782,-0.029081,-0.277531,-0.141309,-0.062067,1.749269,0.732567,0.511542,0.528294,0.495991,0.453931,0.485536,0.53398,0.494053,0.536588,0.490649,0.434197,0.373784,1.73371,0.727823,0.614548,0.719153,0.5457,0.572405,0.484694,0.495655,0.56012,0.59968,0.536758,0.480719,0.376663,0.770598,0.268718,0.183818,0.196237,0.148846,0.156315,0.182336,0.186466,0.174463,0.220071,0.169424,0.139393,0.106024
-43.300879,1.360422,1.10817,1.13489,0.061975,0.180793,0.407741,-0.029224,0.11524,0.1936,0.351409,0.205653,0.038587,1.384621,0.686899,0.670097,0.669609,0.627257,0.468981,0.51387,0.443931,0.431186,0.443956,0.42959,0.40506,0.395937,1.135276,0.522841,0.544193,0.45771,0.411846,0.241563,0.393605,0.277747,0.232709,0.198787,0.243477,0.200529,0.178657,0.438817,0.172545,0.233439,0.225858,0.196867,0.110217,0.1329,0.095564,0.096354,0.102002,0.104722,0.087747,0.079137
-52.15376,1.425432,0.991217,2.179949,1.149766,1.061701,1.013413,1.059638,-0.031763,-0.47553,0.2934,0.34673,-0.611327,1.523247,0.708604,0.694812,0.5104,0.501257,0.481149,0.479867,0.472901,0.467693,0.52747,0.463211,0.463962,0.472489,2.247584,0.961545,0.693539,0.37096,0.416755,0.413616,0.3931,0.539501,0.438767,0.635115,0.487252,0.507592,0.472952,0.818133,0.213221,0.259764,0.117089,0.112981,0.116427,0.110631,0.120545,0.131319,0.156325,0.13028,0.137112,0.144692
-56.405824,5.421851,0.339173,1.900652,0.303815,1.220422,0.101533,-0.651285,0.535759,0.254451,0.07942,0.4794,0.308754,3.352098,1.125571,1.007251,0.828292,0.644717,0.56484,0.619577,0.540436,0.508315,0.500972,0.521858,0.485738,0.469353,3.492195,1.278693,1.159427,0.981194,0.798405,0.466739,0.677728,0.484774,0.43436,0.432413,0.505183,0.474157,0.32927,1.342885,0.557348,0.419068,0.364211,0.237937,0.180493,0.224679,0.154999,0.14937,0.145861,0.197032,0.172551,0.145373
-43.561892,2.666518,-0.009114,1.124723,-0.175858,-0.002404,-0.031255,0.13576,0.437473,-0.115179,-0.041727,-0.042538,-0.008366,0.707283,0.490557,0.544947,0.527953,0.509205,0.475716,0.43278,0.425893,0.419424,0.41638,0.388103,0.398132,0.387324,0.511894,0.364673,0.434729,0.434424,0.312185,0.33404,0.299199,0.333153,0.327326,0.317861,0.258948,0.333672,0.257203,0.212902,0.143749,0.166365,0.196654,0.144949,0.130236,0.10515,0.096735,0.088898,0.099653,0.090203,0.079599,0.090225
-52.24615,5.483169,1.937289,1.59466,0.29918,0.159318,-0.1986,-0.41059,0.065591,-0.409464,-0.61013,-0.2245,-0.482826,2.038668,1.068934,0.71623,0.639541,0.513598,0.496084,0.5041,0.48045,0.510033,0.433293,0.451216,0.457478,0.46906,3.314881,1.428487,1.011217,0.901892,0.76974,0.698845,0.76126,0.513562,0.816514,0.530055,0.762119,0.663861,0.729304,1.289983,0.509581,0.37519,0.265822,0.187339,0.177895,0.184921,0.158716,0.207923,0.144445,0.172821,0.167954,0.201158
-47.543658,2.917263,1.017317,1.120916,-0.247537,0.539564,-0.110089,0.401198,-0.001793,0.237068,0.137393,-0.074207,0.034411,3.379025,1.323184,0.889885,0.822697,0.884844,0.638987,0.604826,0.568041,0.5081,0.506837,0.485093,0.499621,0.508833,3.30806,1.207795,0.752987,0.827497,0.733484,0.412163,0.329206,0.382872,0.2899,0.332151,0.303699,0.543298,0.462545,1.374773,0.631632,0.314583,0.237718,0.334923,0.18707,0.222935,0.166723,0.13783,0.140008,0.144345,0.17693,0.197995
-53.679134,5.954736,0.234436,1.991678,-0.390771,0.546785,-0.819849,-0.090299,-0.556768,-0.076631,0.007236,0.034009,-0.140107,3.472683,0.994261,0.7413,0.647192,0.5742,0.545154,0.601558,0.552645,0.550616,0.526781,0.592073,0.686245,0.57495,2.900491,0.747786,0.590777,0.561497,0.416832,0.690367,0.494081,0.394966,0.456489,0.48746,0.456273,0.711912,0.523436,1.236746,0.232068,0.229003,0.192383,0.172164,0.170862,0.221073,0.18785,0.174064,0.209241,0.242656,0.386732,0.218793
-45.860546,3.783129,1.866631,1.954612,-0.739176,-0.209362,0.071454,0.20802,-0.44338,0.363112,0.502108,-0.127817,0.274852,1.322374,0.679058,0.597017,0.500674,0.559721,0.488621,0.470829,0.440508,0.45091,0.399551,0.382016,0.390577,0.377114,1.208382,0.588469,0.42862,0.355314,0.392511,0.288613,0.315294,0.239862,0.232784,0.248572,0.21506,0.211502,0.172557,0.401231,0.192582,0.186487,0.161131,0.134033,0.110033,0.127318,0.108651,0.104239,0.078009,0.080231,0.08818,0.075545
-47.37596,4.321701,0.07158,1.735973,0.252682,0.125039,-0.155894,-0.009897,0.134825,-0.050593,0.138276,-0.108713,0.035384,2.092832,1.067404,0.822271,0.774398,0.596599,0.53437,0.536235,0.509687,0.486704,0.475617,0.402852,0.424307,0.407528,1.887659,0.705398,0.645877,0.757859,0.407111,0.363808,0.462144,0.435857,0.359726,0.301557,0.222881,0.27961,0.307758,0.880021,0.367705,0.33427,0.287081,0.202414,0.186859,0.151972,0.156259,0.122829,0.13146,0.097293,0.114745,0.105115
-50.771397,6.783359,0.160865,1.585996,0.614437,0.476147,0.38127,0.116138,0.118002,0.109138,0.02402,0.119024,0.115101,1.833809,0.823824,0.570935,0.578768,0.555236,0.425857,0.448375,0.486083,0.393911,0.394061,0.386277,0.419025,0.380642,2.35946,0.819706,0.731632,0.635381,0.575998,0.309486,0.301664,0.500938,0.325184,0.387411,0.263759,0.313995,0.253646,0.834829,0.348941,0.210441,0.206917,0.215585,0.125676,0.127168,0.161696,0.088583,0.110213,0.096253,0.128993,0.081667
-44.515742,2.83911,0.30762,1.28243,0.299824,0.572754,0.080414,0.451132,0.448341,0.242266,0.336915,-0.17872,0.070646,1.336241,0.755301,0.645384,0.683602,0.534383,0.511802,0.480572,0.440522,0.505777,0.449576,0.416081,0.409071,0.385967,0.934778,0.500631,0.4369,0.417337,0.364616,0.359761,0.294213,0.236643,0.270116,0.243522,0.214017,0.22725,0.170472,0.370152,0.25598,0.173042,0.202546,0.160728,0.138759,0.125576,0.090679,0.110173,0.105988,0.091482,0.082954,0.083007
-59.660153,3.810427,-0.083576,1.68306,0.222689,0.407695,0.550948,0.125622,0.103685,0.264583,0.201729,0.171265,0.041648,3.874943,1.376561,1.004076,0.930721,0.693878,0.593031,0.571099,0.498078,0.490068,0.560755,0.463468,0.455806,0.413376,3.152967,0.823985,0.809545,0.629775,0.509203,0.388247,0.458694,0.376768,0.29968,0.328005,0.330816,0.331459,0.247612,1.313418,0.367539,0.281429,0.30513,0.210701,0.148174,0.181536,0.120765,0.105741,0.168475,0.11419,0.133644,0.098143
-46.66667,3.149404,-0.44771,2.373345,0.5138,0.198256,-0.084106,0.238888,0.099707,0.513525,0.282672,0.096036,0.169353,2.286811,0.903443,0.879425,0.755285,0.643652,0.574817,0.540109,0.457742,0.482521,0.443836,0.460214,0.438806,0.453239,1.332778,0.741574,0.676895,0.614318,0.425669,0.505744,0.37014,0.295894,0.381871,0.251575,0.265788,0.314616,0.267834,0.634024,0.318685,0.295388,0.230654,0.191951,0.154707,0.140746,0.109279,0.128101,0.097796,0.120164,0.088781,0.116074
-48.955211,3.286511,-0.245528,1.162852,-0.170732,0.616902,0.005962,0.34656,0.171515,0.035336,0.097212,0.037753,-0.114816,3.372275,1.571629,1.143894,1.083974,0.749142,0.64922,0.617908,0.562846,0.558357,0.513028,0.513346,0.548901,0.544756,2.867591,1.097692,1.030373,0.70741,0.494475,0.358674,0.258047,0.355796,0.271304,0.358483,0.297387,0.379748,0.433785,1.415578,0.61324,0.324885,0.322538,0.202929,0.172464,0.160926,0.139942,0.14254,0.111047,0.136787,0.17549,0.159311
-50.590238,4.928656,-0.64014,2.096217,-0.22495,0.656083,0.28892,-0.581156,0.619254,-0.127405,0.406525,0.217662,-0.110221,1.951106,0.983535,0.770359,0.835489,0.6428,0.472791,0.488109,0.539698,0.524576,0.487834,0.477381,0.408267,0.367593,1.384397,0.889836,0.660094,0.93229,0.689015,0.36302,0.472134,0.40294,0.443543,0.377701,0.463002,0.325338,0.223528,0.653239,0.296602,0.230948,0.294327,0.230793,0.142825,0.135747,0.155065,0.157658,0.126221,0.141971,0.095583,0.084744
-55.789957,3.687563,0.438465,1.794412,-0.304592,0.721418,0.161493,-0.569052,0.128008,-0.263387,0.503456,0.375085,-0.026982,2.153305,0.773117,0.718399,0.436097,0.521205,0.419491,0.367488,0.465,0.390915,0.459196,0.433978,0.465445,0.449526,1.714217,0.787608,0.491068,0.317275,0.287154,0.240459,0.231596,0.288478,0.232344,0.307171,0.331868,0.377614,0.342335,0.857716,0.246001,0.20806,0.124768,0.141534,0.092018,0.089384,0.117208,0.106659,0.127703,0.129103,0.131876,0.193921
-47.3947,3.64465,0.12918,0.375744,0.266737,0.418333,0.01325,0.349002,0.252338,0.138145,0.014287,0.02934,0.028207,2.342839,0.975624,0.872147,0.844004,0.663753,0.564531,0.53857,0.513958,0.537881,0.477302,0.492626,0.549164,0.527712,2.037248,1.402327,0.927359,0.873869,0.582081,0.450409,0.470201,0.439594,0.367609,0.345335,0.390789,0.467753,0.457928,0.972823,0.406415,0.33957,0.303505,0.190673,0.158699,0.14671,0.136732,0.149308,0.112432,0.140884,0.186195,0.176407
-50.499897,5.241837,-0.360329,1.597818,0.188724,0.41709,0.085226,0.057265,0.123219,-0.048909,0.202765,0.054205,0.094318,2.155057,1.093712,0.870629,0.704968,0.628665,0.572517,0.522429,0.552701,0.460499,0.468463,0.436274,0.416837,0.400503,2.810492,0.895142,1.212447,0.843023,0.671506,0.564597,0.534587,0.665981,0.42942,0.522972,0.414331,0.392771,0.36882,0.867913,0.464901,0.371647,0.299409,0.250453,0.220412,0.163951,0.216793,0.153096,0.132318,0.180859,0.111682,0.121049
-54.813332,5.788564,-1.054745,0.511408,0.080241,0.908571,-0.035266,-0.162105,-0.440825,-0.331872,-0.084194,-0.234237,0.098953,1.270076,0.713261,0.565126,0.54454,0.47111,0.51138,0.522788,0.472699,0.494471,0.521242,0.517735,0.561645,0.527583,1.392157,0.625907,0.506035,0.687609,0.277889,0.521127,0.424863,0.315522,0.428994,0.437621,0.490561,0.551178,0.45469,0.363952,0.205623,0.157345,0.148527,0.109048,0.130978,0.142693,0.106583,0.135699,0.15137,0.151389,0.199102,0.164404
-52.568834,1.111046,0.632696,0.805737,0.037327,0.077902,-0.127301,-0.000282,0.283513,0.058118,-0.623315,0.054935,-0.322159,1.501874,0.815527,0.544401,0.502297,0.421966,0.405112,0.445184,0.430077,0.441795,0.476003,0.49016,0.449514,0.469169,2.175946,1.185549,0.516848,0.59444,0.453399,0.524966,0.655352,0.49924,0.5765,0.69479,0.590817,0.59347,0.715365,0.804837,0.34441,0.164054,0.197924,0.117169,0.140064,0.142188,0.15118,0.199219,0.231361,0.229705,0.242611,0.21248
-58.983223,4.516182,-0.160895,1.61026,0.086329,0.685823,0.000184,0.192074,-0.029233,0.147866,0.125596,-0.0665,0.112391,3.980107,1.131786,1.002466,0.679652,0.646413,0.526906,0.51046,0.450165,0.455886,0.458968,0.473509,0.442083,0.406805,3.188457,0.900071,0.861827,0.386821,0.450309,0.294462,0.309347,0.277105,0.257391,0.208526,0.258908,0.267706,0.205863,1.480072,0.348719,0.313591,0.193245,0.183602,0.155321,0.12648,0.1147,0.108562,0.137675,0.164447,0.1375,0.116006
